ticker,expiry,option_type,spot,strike,mid,t,r,df,black_constant_vol,black_call,black_imp_vol,sabr_beta,sabr_alpha,sabr_rho,sabr_nu,sabr_sse,sabr_iv,sabr_call,black_mc_call,black_price_error,black_hedge_value_mean,black_hedge_error,black_call_payout_mean,black_hedge_profit_mean,sabr_mc_call,sabr_price_error,sabr_hedge_value_mean,sabr_hedge_error,sabr_call_payout_mean,sabr_hedge_profit_mean
SPY,2026-08-21,call,751.280029296875,684.0,69.73,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,67.13519157738939,0.2153667975077083,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2182163682077979,69.86311984002737,75.57885749757462,8.443665920185225,66.90887691795568,0.22631465943371154,75.57885749757462,8.669980579618926,78.3621932554448,8.499073415417428,68.38903971532457,1.4740801247027946,78.3621932554448,9.97315354012019
SPY,2026-08-21,call,751.280029296875,685.0,68.61500000000001,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,66.15821107982768,0.2103030861482784,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2170125407115731,68.92918860865967,74.58377686450825,8.425565784680572,65.92357206342506,0.23463901640262463,74.58377686450825,8.660204801083193,77.36711262237841,8.437924013718742,67.42854986099715,1.5006387476625207,77.36711262237841,9.938562761381263
SPY,2026-08-21,call,751.280029296875,686.0,67.875,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,65.18275656878421,0.2132865427195802,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2158087519107053,67.9967830762164,73.58869623144189,8.405939662657673,64.94042645403157,0.24233011475264732,73.58869623144189,8.64826977741031,76.37203198931205,8.375248913095646,66.46890226468327,1.5278808115331373,76.37203198931205,9.903129724628794
SPY,2026-08-21,call,751.280029296875,687.0,66.805,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,64.20893343499588,0.2092342884630872,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2146050031503591,67.06594785715173,72.59361559837552,8.384682163379637,63.95943338911489,0.24950004588099262,72.59361559837552,8.634182209260624,75.3769513562457,8.311003499093971,65.51011245716944,1.5558353999822856,75.3769513562457,9.866838899076246
SPY,2026-08-21,call,751.280029296875,688.0,65.785,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,63.23685226872146,0.206233606005502,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2134012965068573,66.13672905614371,71.59853496530914,8.361682696587685,62.98053101139931,0.25632125732214917,71.59853496530914,8.618003953909847,74.38187072317932,8.245141667035611,64.55219605838371,1.5845329977599931,74.38187072317932,9.829674664795618
SPY,2026-08-21,call,751.280029296875,689.0,63.975,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,62.266628948995816,0.1856208560275332,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2121976348326238,65.20917432293069,70.6034543322428,8.336825383246989,62.003600868873285,0.2630280801225311,70.6034543322428,8.599853463369515,73.38679009011295,8.17761576718226,63.595168816208876,1.614005506721817,73.38679009011295,9.791621273904079
SPY,2026-08-21,call,751.280029296875,690.0,63.96,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,61.29838472114015,0.2046305845966348,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2109940218039002,64.28333290924424,69.60837369917643,8.30998897803628,61.02846914567799,0.26991557546215716,69.60837369917643,8.579904553498434,72.39170945704662,8.10837654780238,62.639046657670214,1.644286251574023,72.39170945704662,9.752662799376385
SPY,2026-08-21,call,751.280029296875,691.0,63.005,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,60.33224626151976,0.2029177576663007,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2097904619714095,63.359255727915375,68.61329306611006,8.281046804590297,60.05491070422863,0.27733555729113135,68.61329306611006,8.55838236188144,71.39662882398024,8.037373096064861,61.68384575423077,1.6754099736846086,71.39662882398024,9.712783069749474
SPY,2026-08-21,call,751.280029296875,692.0,62.295,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,59.368345728559326,0.2059114438099017,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2085869608141613,62.43699541422469,67.61821243304371,8.249866704484383,59.082655903081914,0.2856898254774123,67.61821243304371,8.535556529961797,70.40154819091387,7.964552776689182,60.729582602986866,1.7074128112378233,70.40154819091387,9.671965587927001
SPY,2026-08-21,call,751.280029296875,693.0,61.15,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,58.40682079904037,0.2004946073579113,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2073835247966035,61.51660638957495,66.62313179997734,8.216311000936976,58.111399969972425,0.2954208290679432,66.62313179997734,8.511731830004925,69.40646755784749,7.889861168272539,59.776274125577025,1.740332263997928,69.40646755784749,9.63019343227047
SPY,2026-08-21,call,751.280029296875,694.0,60.395,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,57.44781468873931,0.2024592673439764,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.206180161429335,60.5981449275604,65.62805116691098,8.180236478171672,57.14081453283349,0.3070001559058184,65.62805116691098,8.487236634077501,68.41138692478114,7.813241997220743,58.823937786591635,1.7742071409687625,68.41138692478114,9.587449138189502
SPY,2026-08-21,call,751.280029296875,695.0,59.53,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,56.491476156498656,0.2022501154257057,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2049768793336153,59.68166922250866,64.63297053384461,8.141494377345957,56.17056075917742,0.32091539732123664,64.63297053384461,8.462409774667192,67.41630629171479,7.73463706920613,57.872591733185324,1.809077489323336,67.41630629171479,9.543714558529468
SPY,2026-08-21,call,751.280029296875,696.0,58.375,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,55.53795949086338,0.1967432733326672,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2037736883099197,58.767239460573286,63.63788990077825,8.099930409914869,55.20030343972603,0.3376560511373512,63.63788990077825,8.437586461052229,66.42122565864841,7.653986198075124,56.92225495743628,1.844984503137006,66.42122565864841,9.498970701212137
SPY,2026-08-21,call,751.280029296875,697.0,57.455,0.1232876712328767,0.04,0.9950806330663632,0.1253660312984122,54.5874244784708,0.195514498074499,0.5,3.750625,-0.6599999999999999,2.292208333333333,0.0063188383386555,0.2025705994108047,57.85491789345088,62.64280926771189,8.055384789241089,54.22972528602703,0.3576991924437678,62.64280926771189,8.413083981684853,65.42614502558206,7.571227132131185,55.97294748275287,1.8819704106980026,65.42614502558206,9.45319754282918
